hex,built,capacity_cph
872a95cc9ffffff,0,0
872a95ccdffffff,0,0
872a95cebffffff,0,0
872a95ce9ffffff,0,0
872a95cedffffff,0,0
872a95c5effffff,0,0
872a95c51ffffff,0,0
872a95c55ffffff,0,0
872a95c46ffffff,0,0
872a95c71ffffff,0,0
872a95c75ffffff,0,0
872a95d5bffffff,0,0
872a95d59ffffff,0,0
872a95d58ffffff,0,0
872a95d5cffffff,0,0
872a95d63ffffff,0,0
872a95d60ffffff,0,0
872a95d64ffffff,0,0
872ab36cbffffff,0,0
872ab36c8ffffff,1,1
872ab36ccffffff,0,0
872ab36ebffffff,0,0
872ab36e8ffffff,0,0
872ab36edffffff,0,0
872ab365effffff,0,0
872ab3646ffffff,0,0
872ab3644ffffff,0,0
872ab3663ffffff,0,0
872ab3660ffffff,0,0
872ab3665ffffff,0,0
872ab374bffffff,0,0
872ab3748ffffff,0,0
872ab3749ffffff,0,0
872ab374dffffff,0,0
872ab32b6ffffff,0,0
872ab3769ffffff,0,0
872ab376dffffff,0,0
872ab339effffff,0,0
872ab339cffffff,0,0
872ab3383ffffff,0,0
872ab3380ffffff,0,0
872ab3385ffffff,0,0
872ab33a3ffffff,0,0
872ab33a1ffffff,0,0
872ab33a5ffffff,0,0
872ab304bffffff,0,0
872ab3049ffffff,0,0
872ab3048ffffff,0,0
872ab304dffffff,0,0
872ab304cffffff,0,0
872ab306bffffff,0,0
872ab3068ffffff,0,0
872ab306effffff,0,0
872ab306cffffff,0,0
872ab3a92ffffff,0,0
872ab3a90ffffff,0,0
872ab3a95ffffff,0,0
872ab3ab3ffffff,0,0
872ab3ab1ffffff,0,0
872ab3aa2ffffff,0,0
872ab3aa6ffffff,0,0
872ab3b9bffffff,0,0
872ab3b91ffffff,0,0
872ab3b90ffffff,0,0
872ab3b94ffffff,0,0
872ab38c9ffffff,0,0
872ab38cdffffff,0,0
872ab3bb6ffffff,0,0
872ab3aa3ffffff,0,0
872ab3a84ffffff,0,0
872ab3a85ffffff,0,0
872ab3a81ffffff,0,0
872ab3a8effffff,0,0
872ab3a8affffff,0,0
872ab3a88ffffff,0,0
872ab3a89ffffff,0,0
872ab3af2ffffff,0,0
872ab3ad4ffffff,0,0
872ab3ad5ffffff,0,0
872ab3ac2ffffff,0,0
872ab3adcffffff,0,0
872ab3ac3ffffff,0,0
872ab3adeffffff,0,0
872ab3ad3ffffff,0,0
872ab332dffffff,0,0
872ab332cffffff,0,0
872ab332effffff,0,0
872ab3305ffffff,0,0
872ab3304ffffff,0,0
872ab3300ffffff,0,0
872ab3302ffffff,0,0
872ab3311ffffff,0,0
872ab3313ffffff,0,0
872ab33acffffff,0,0
872ab33aeffffff,0,0
872ab36caffffff,0,0
872a95c53ffffff,0,0
872a956b6ffffff,0,0
872641782ffffff,0,0
872641786ffffff,0,0
8726417b1ffffff,0,0
8726417b0ffffff,0,0
8726417b5ffffff,0,0
8726417b4ffffff,0,0
87264145affffff,0,0
87264145effffff,0,0
872641451ffffff,0,0
872641442ffffff,0,0
872641455ffffff,0,0
872641446ffffff,0,0
872641471ffffff,0,0
872641462ffffff,0,0
872641466ffffff,0,0
872641464ffffff,0,0
87264154affffff,0,0
87264154bffffff,0,0
872641548ffffff,0,0
87264154dffffff,0,0
87264156bffffff,0,0
872641568ffffff,0,0
87264156cffffff,0,0
872641192ffffff,0,0
872641196ffffff,0,0
872641cc9ffffff,0,0
872641ccdffffff,0,0
872645793ffffff,0,0
872645790ffffff,0,0
872645796ffffff,0,0
8726454c9ffffff,0,0
8726454cdffffff,0,0
8726454ebffffff,0,0
8726454eaffffff,0,0
8726454eeffffff,0,0
8726454e1ffffff,0,0
8726454e0ffffff,0,0
8726454e4ffffff,0,0
87264540affffff,0,0
87264540effffff,0,0
872645403ffffff,0,0
872645400ffffff,0,0
872759341ffffff,0,0
872a92c94ffffff,0,0
872ab2c5cffffff,0,0
872ab2c42ffffff,0,0
872ab2ce1ffffff,0,0
872ab2ce0ffffff,0,0
872ab2ce2ffffff,0,0
872ab2cf3ffffff,0,0
872ab2cf2ffffff,0,0
872ab2cd4ffffff,0,0
872ab2c89ffffff,0,0
872ab2c8bffffff,0,0
872ab2524ffffff,0,0
872ab2526ffffff,0,0
872ab2535ffffff,0,0
872a92a9effffff,0,0
87266c394ffffff,0,0
872a9568bffffff,0,0
872a95688ffffff,0,0
872a9561cffffff,0,0
872a956acffffff,0,0
872a93d14ffffff,0,0
872a93d10ffffff,0,0
872a93d11ffffff,0,0
872a93d13ffffff,0,0
872a93d1effffff,0,0
872a93d1affffff,0,0
872a93da9ffffff,0,0
872a93c34ffffff,0,0
872a93c36ffffff,0,0
872a93c30ffffff,0,0
872a93c33ffffff,0,0
872a93c06ffffff,0,0
872a93c02ffffff,0,0
872a93c03ffffff,0,0
872a93c0effffff,0,0
872a93c08ffffff,0,0
872a93c0dffffff,0,0
872a93c72ffffff,0,0
872a93c70ffffff,0,0
872a93c71ffffff,0,0
872a93c62ffffff,0,0
872a93c60ffffff,0,0
872a93c65ffffff,0,0
872a93c61ffffff,0,0
872a93893ffffff,0,0
872a9389effffff,0,0
8727592d6ffffff,0,0
8727592d2ffffff,0,0
8727592d3ffffff,0,0
87266692cffffff,0,0
87266a1a5ffffff,0,0
87266a8d0ffffff,0,0
87266a110ffffff,0,0
872a92c49ffffff,0,0
872666b2effffff,0,0
872666b21ffffff,0,0
872666b25ffffff,0,0
872666b0cffffff,0,0
872666b08ffffff,0,0
872666b0affffff,0,0
872666b0bffffff,0,0
872666a25ffffff,0,0
872666b52ffffff,0,0
872666b53ffffff,0,0
872666b90ffffff,0,0
872666b94ffffff,0,0
872666bb2ffffff,0,0
8726668cdffffff,0,0
8726668ebffffff,0,0
8726668eaffffff,0,0
8726668e8ffffff,0,0
8726668eeffffff,0,0
8726668e1ffffff,0,0
8726668e5ffffff,0,0
8726668e4ffffff,0,0
87266680affffff,0,0
87266681dffffff,0,0
872666803ffffff,0,0
872666800ffffff,0,0
872666802ffffff,0,0
872666815ffffff,0,0
8726668edffffff,0,0
87266685effffff,0,0
872666858ffffff,0,0
87266685cffffff,0,0
87266685dffffff,0,0
87266684cffffff,0,0
87266686bffffff,0,0
87266449affffff,0,0
872665926ffffff,0,0
872666b68ffffff,0,0
872666b45ffffff,0,0
872666b40ffffff,0,0
872666b42ffffff,0,0
872666b51ffffff,0,0
872666b50ffffff,0,0
872661a0affffff,0,0
87266da89ffffff,0,0
87266dad4ffffff,0,0
87266dad6ffffff,0,0
87266d325ffffff,0,0
87266dad3ffffff,0,0
87266dad0ffffff,0,0
87266daf2ffffff,0,0
872646360ffffff,0,0
872646366ffffff,0,0
872640c05ffffff,0,0
872640c00ffffff,0,0
872640c01ffffff,0,0
872640c03ffffff,0,0
872640c0effffff,0,0
872640c0affffff,0,0
872ab1340ffffff,0,0
872ab1344ffffff,0,0
872ab1371ffffff,0,0
872ab1375ffffff,0,0
872ab1374ffffff,0,0
872ab1adaffffff,0,0
872ab132dffffff,0,0
872ab132cffffff,0,0
872664cd5ffffff,0,0
872664cd0ffffff,0,0
872a92a0affffff,0,0
872ab2424ffffff,0,0
872ab2519ffffff,0,0
87274d265ffffff,0,0
87274d260ffffff,0,0
87274d266ffffff,0,0
87274d275ffffff,0,0
87274d274ffffff,0,0
87274d276ffffff,0,0
872ab2560ffffff,0,0
872ab2563ffffff,0,0
872a96a0effffff,0,0
872a96a08ffffff,0,0
872a90d30ffffff,0,0
872a94c5effffff,0,0
872a94c5cffffff,0,0
872a94c43ffffff,0,0
872a94c41ffffff,0,0
872a94c4cffffff,0,0
872a94c6bffffff,0,0
872a94136ffffff,0,0
872a9489bffffff,0,0
872a94899ffffff,0,0
872a9488affffff,0,0
872a94888ffffff,0,0
872a94889ffffff,0,0
872a9488dffffff,0,0
872a948f2ffffff,0,0
872a948f0ffffff,0,0
872ab38f0ffffff,0,0
872ab38f2ffffff,0,0
872ab3129ffffff,0,0
872ab3176ffffff,0,0
872ab3146ffffff,0,0
872ab3142ffffff,0,0
872ab3143ffffff,0,0
872ab315dffffff,0,0
872ab314affffff,0,0
872ab3064ffffff,0,0
872ab3065ffffff,0,0
872ab3061ffffff,0,0
872ab3303ffffff,0,0
872ab331dffffff,0,0
872ab3319ffffff,0,0
872ab3226ffffff,0,0
872ab3220ffffff,0,0
872ab3223ffffff,0,0
872ab3204ffffff,0,0
872ab3200ffffff,0,0
872ab3203ffffff,0,0
872ab321cffffff,0,0
872ab3218ffffff,0,0
872ab321affffff,0,0
872ab32f4ffffff,0,0
872ab32f0ffffff,0,0
872a95935ffffff,0,0
872a95931ffffff,0,0
872a95930ffffff,0,0
872a95933ffffff,0,0
872a95932ffffff,0,0
872ab3649ffffff,0,0
872a959a4ffffff,0,0
872a959a6ffffff,0,0
872ab365bffffff,0,0
872a959b4ffffff,0,0
872a959b6ffffff,0,0
872ab36cdffffff,0,0
872ab36d9ffffff,0,0
872ab36dbffffff,0,0
872a95d76ffffff,0,0
872a95d0cffffff,0,0
872a95d0effffff,0,0
872a95d1dffffff,0,0
872a95d18ffffff,0,0
872a95d1bffffff,0,0
872a95d1affffff,0,0
872a95da9ffffff,0,0
872a95dabffffff,0,0
872a95d8cffffff,0,0
872a95d8effffff,0,0
872a95d83ffffff,0,0
872a95d9dffffff,0,0
872a95d9cffffff,0,0
872a95d91ffffff,0,0
872a95d90ffffff,0,0
872a95d96ffffff,0,0
872a94365ffffff,0,0
872a94364ffffff,0,0
872a94366ffffff,0,0
872a94375ffffff,0,0
872a94370ffffff,0,0
872a94372ffffff,0,0
872a94354ffffff,0,0
872a94356ffffff,0,0
872a9430bffffff,0,0
872a94225ffffff,0,0
872a94224ffffff,0,0
87274b46dffffff,0,0
87266a135ffffff,0,0
87275909bffffff,0,0
872759098ffffff,0,0
8727590dbffffff,0,0
872664196ffffff,0,0
872a90b00ffffff,0,0
872a954e1ffffff,0,0
872a954e0ffffff,0,0
872a954e2ffffff,0,0
872a954e3ffffff,0,0
872a954c4ffffff,0,0
872a954c0ffffff,0,0
872a954c2ffffff,0,0
872a954dcffffff,0,0
872a954d8ffffff,0,0
872a90b74ffffff,0,0
872a90b73ffffff,0,0
872a90b54ffffff,0,0
872a90b50ffffff,0,0
872a90b51ffffff,0,0
872a90b53ffffff,0,0
872a90b5effffff,0,0
872a90b5affffff,0,0
872a90a74ffffff,0,0
872a90a70ffffff,0,0
872a90a73ffffff,0,0
872a90a54ffffff,0,0
872a90a55ffffff,0,0
872a90a50ffffff,0,0
872a90c22ffffff,0,0
872a954daffffff,0,0
872a93c54ffffff,0,0
872a93c73ffffff,0,0
872a93c55ffffff,0,0
872a93c42ffffff,0,0
872a93c51ffffff,0,0
872a93c5cffffff,0,0
872a93c5effffff,0,0
872a93c5affffff,0,0
872a93c5bffffff,0,0
872a931b5ffffff,0,0
872a931b1ffffff,0,0
872a93184ffffff,0,0
872666cc2ffffff,0,0
872666022ffffff,0,0
872748b5cffffff,0,0
872748b51ffffff,0,0
87274d4c1ffffff,0,0
87274d4c0ffffff,0,0
87274d4c4ffffff,0,0
87274d4f5ffffff,0,0
87274d41bffffff,0,0
87274d418ffffff,0,0
87274d41effffff,0,0
87274d411ffffff,0,0
87274d410ffffff,0,0
87274d414ffffff,0,0
87274d415ffffff,0,0
87274d402ffffff,0,0
87274d41cffffff,0,0
87274d419ffffff,0,0
87274d4e6ffffff,0,0
87274d4e2ffffff,0,0
87274d4e3ffffff,0,0
87274d4c5ffffff,0,0
87274d4ccffffff,0,0
87274d796ffffff,0,0
87274d792ffffff,0,0
872a94d33ffffff,0,0
872a94d15ffffff,0,0
87275928bffffff,0,0
872666924ffffff,0,0
872666926ffffff,0,0
872666935ffffff,0,0
872666931ffffff,0,0
872666930ffffff,0,0
872666932ffffff,0,0
872ab251bffffff,0,0
872666950ffffff,0,0
872666952ffffff,0,0
87266682cffffff,0,0
87266682effffff,0,0
87266682affffff,0,0
872666801ffffff,0,0
87266680cffffff,0,0
87266680effffff,0,0
872749185ffffff,0,0
8727491a3ffffff,0,0
8727491a0ffffff,0,0
8727491a6ffffff,0,0
872749c59ffffff,0,0
872749c58ffffff,0,0
872749c5cffffff,0,0
872749c42ffffff,0,0
872749c55ffffff,0,0
872749c46ffffff,0,0
872749c71ffffff,0,0
872749c44ffffff,0,0
872749c62ffffff,0,0
872749c75ffffff,0,0
872ab2cedffffff,0,0
872ab2c5effffff,0,0
872ab2c5affffff,0,0
872ab2ce9ffffff,0,0
872ab21b6ffffff,0,0
872ab2ccdffffff,0,0
872a94d43ffffff,0,0
872a94d4bffffff,0,0
872a94896ffffff,0,0
872a94892ffffff,0,0
872a94c6cffffff,0,0
872a94c6dffffff,0,0
872a94c69ffffff,0,0
872a94130ffffff,0,0
872a94115ffffff,0,0
872a94102ffffff,0,0
872a9411cffffff,0,0
872a94118ffffff,0,0
872a94119ffffff,0,0
872a94026ffffff,0,0
872a94022ffffff,0,0
872a9402affffff,0,0
872a94009ffffff,0,0
872a94056ffffff,0,0
872a94050ffffff,0,0
872a94051ffffff,0,0
872a9405effffff,0,0
872a94058ffffff,0,0
872a9405bffffff,0,0
872a943b4ffffff,0,0
872a940e9ffffff,0,0
872a940ebffffff,0,0
872a940eaffffff,0,0
872a940c5ffffff,0,0
872a940c0ffffff,0,0
872a940c2ffffff,0,0
872a940d5ffffff,0,0
872a940d0ffffff,0,0
872a940d2ffffff,0,0
872a94721ffffff,0,0
872a94725ffffff,0,0
87266088dffffff,0,0
87266088cffffff,0,0
8726608aaffffff,0,0
872660885ffffff,0,0
872660884ffffff,0,0
8726608a2ffffff,0,0
8726608b1ffffff,0,0
8726608b0ffffff,0,0
8726608b3ffffff,0,0
8726608b2ffffff,0,0
8726684c5ffffff,0,0
8726684c0ffffff,0,0
8726684c4ffffff,0,0
872749cdcffffff,0,0
872749cc2ffffff,0,0
872749cc3ffffff,0,0
872749cc0ffffff,0,0
872749cc1ffffff,0,0
872749cc5ffffff,0,0
872749ceeffffff,0,0
872749ce1ffffff,0,0
872749cecffffff,0,0
872749c52ffffff,0,0
872749c53ffffff,0,0
872749c50ffffff,0,0
87274d249ffffff,0,0
872660b86ffffff,0,0
87266c352ffffff,0,0
87266c22cffffff,0,0
87266c228ffffff,0,0
87266c229ffffff,0,0
87266c22bffffff,0,0
87266c276ffffff,0,0
87266c272ffffff,0,0
87266c254ffffff,0,0
87266c250ffffff,0,0
87266c251ffffff,0,0
87266c25effffff,0,0
87266c25affffff,0,0
87266c2e9ffffff,0,0
87266d5b6ffffff,0,0
87266c2cdffffff,0,0
87266c2c9ffffff,0,0
87266c2cbffffff,0,0
872668965ffffff,0,0
872668961ffffff,0,0
87266896effffff,0,0
87275d39bffffff,0,0
87275d2a6ffffff,0,0
87275d2a2ffffff,0,0
872664cc2ffffff,0,0
872664cd1ffffff,0,0
872664cdeffffff,0,0
872664cdcffffff,0,0
872666969ffffff,0,0
87266272effffff,0,0
872662705ffffff,0,0
872662700ffffff,0,0
872644c04ffffff,0,0
872644c22ffffff,0,0
872644c31ffffff,0,0
872644c33ffffff,0,0
872644c32ffffff,0,0
872644c14ffffff,0,0
872644d89ffffff,0,0
872644c16ffffff,0,0
872644ca4ffffff,0,0
872644ca6ffffff,0,0
872644cb5ffffff,0,0
872644cb4ffffff,0,0
872644cb6ffffff,0,0
87267134dffffff,0,0
872671348ffffff,0,0
87267134effffff,0,0
87267134affffff,0,0
87267135dffffff,0,0
872671358ffffff,0,0
87267135affffff,0,0
87267122dffffff,0,0
872671229ffffff,0,0
87267122bffffff,0,0
87267120dffffff,0,0
872671208ffffff,0,0
87267120affffff,0,0
872671219ffffff,0,0
87267121bffffff,0,0
87267121affffff,0,0
8726712f4ffffff,0,0
8726712abffffff,0,0
87267128cffffff,0,0
872671283ffffff,0,0
87267129cffffff,0,0
87267129effffff,0,0
872671293ffffff,0,0
87267166cffffff,0,0
87267166effffff,0,0
872671663ffffff,0,0
872671644ffffff,0,0
872671671ffffff,0,0
872671646ffffff,0,0
872671655ffffff,0,0
872671654ffffff,1,1
872671650ffffff,0,0
872671656ffffff,0,0
8726716e5ffffff,0,0
8726716e0ffffff,0,0
8726716e2ffffff,0,0
8726716f1ffffff,0,0
8726716f0ffffff,0,0
8726716f2ffffff,0,0
87267168dffffff,0,0
87267168effffff,0,0
87267169dffffff,0,0
872671698ffffff,0,0
87267169effffff,0,0
872673a6dffffff,0,0
872673a6cffffff,0,0
872673a61ffffff,0,0
872673a63ffffff,0,0
872673a62ffffff,0,0
872673a75ffffff,0,0
872673a71ffffff,0,0
872673a73ffffff,0,0
872673a54ffffff,0,0
872673a09ffffff,0,0
872673a08ffffff,0,0
872673a0affffff,0,0
872673a1dffffff,0,0
872673a19ffffff,0,0
872673a1bffffff,0,0
872673af4ffffff,0,0
872673af6ffffff,0,0
872673a8dffffff,0,0
872673a88ffffff,0,0
872673a8effffff,0,0
872673a8affffff,0,0
872673a99ffffff,0,0
872673a9bffffff,0,0
872673a9affffff,0,0
872673069ffffff,0,0
87267306bffffff,0,0
87267304cffffff,0,0
87267304effffff,0,0
87267305dffffff,0,0
872673058ffffff,0,0
87267305affffff,0,0
8726730e9ffffff,0,0
8726730ebffffff,0,0
8726730eaffffff,0,0
8726730c1ffffff,0,0
8726730c0ffffff,0,0
8726730c2ffffff,0,0
8726730d5ffffff,0,0
8726730d1ffffff,0,0
8726730d0ffffff,0,0
8726730d2ffffff,0,0
872673725ffffff,0,0
872673726ffffff,0,0
872673735ffffff,0,0
872673734ffffff,0,0
872673736ffffff,0,0
87267346bffffff,0,0
87267344cffffff,0,0
872673441ffffff,0,0
872673440ffffff,0,0
872673442ffffff,0,0
872673455ffffff,0,0
872673454ffffff,0,0
872673450ffffff,0,0
872673456ffffff,0,0
8726734e5ffffff,0,0
8726734e0ffffff,0,0
8726734e6ffffff,0,0
8726734f5ffffff,0,0
8726734f6ffffff,0,0
87267348dffffff,0,0
872673488ffffff,0,0
87267348affffff,0,0
87267349dffffff,0,0
872673498ffffff,0,0
87267349effffff,0,0
87265486dffffff,0,0
872654868ffffff,0,0
872654845ffffff,0,0
872654840ffffff,0,0
872654846ffffff,0,0
872654855ffffff,0,0
872654850ffffff,0,0
872654852ffffff,0,0
8726548e5ffffff,0,0
8726548e1ffffff,0,0
8726548e0ffffff,0,0
8726548e2ffffff,0,0
8726548f1ffffff,0,0
8726548f0ffffff,0,0
8726548f2ffffff,0,0
872654888ffffff,0,0
87265488affffff,0,0
87265489dffffff,0,0
872654898ffffff,0,0
87265489effffff,0,0
872654c6dffffff,0,0
872654c68ffffff,0,0
872654c6effffff,0,0
872654c45ffffff,0,0
872654c40ffffff,0,0
872654c42ffffff,0,0
87274b000ffffff,0,0
87274b004ffffff,0,0
87274b006ffffff,0,0
87274b015ffffff,0,0
87274b014ffffff,0,0
87274b010ffffff,0,0
87266d485ffffff,0,0
87266d480ffffff,0,0
872668861ffffff,0,0
872668865ffffff,0,0
87266894bffffff,0,0
87266c151ffffff,0,0
87266c150ffffff,0,0
87266c156ffffff,0,0
87266c10bffffff,0,0
87266c10affffff,0,0
87266c11dffffff,0,0
87266c103ffffff,0,0
87266c11cffffff,0,0
87266c111ffffff,0,0
87266c110ffffff,0,0
872758152ffffff,0,0
87275802cffffff,0,0
872758028ffffff,0,0
87275802dffffff,0,0
872758029ffffff,0,0
87275815affffff,0,0
872758074ffffff,0,0
872758075ffffff,0,0
872758071ffffff,0,0
872758044ffffff,0,0
872758045ffffff,0,0
87275806affffff,0,0
872758068ffffff,1,1
872758069ffffff,0,0
872758a9affffff,0,0
872758326ffffff,0,0
872758322ffffff,0,0
872758323ffffff,0,0
872758305ffffff,0,0
87275832affffff,0,0
87275830cffffff,0,0
87275832bffffff,0,0
87275830dffffff,0,0
872758372ffffff,0,0
872758354ffffff,0,0
872758355ffffff,0,0
872758342ffffff,0,0
872758351ffffff,0,0
87275835cffffff,0,0
872758358ffffff,0,0
872758359ffffff,0,0
872758266ffffff,0,0
872758260ffffff,0,0
872758263ffffff,0,0
872758245ffffff,0,0
872758a9bffffff,0,0
87275815effffff,0,0
872758153ffffff,0,0
872758158ffffff,0,0
87275815dffffff,0,0
87275814affffff,0,0
87275814effffff,0,0
872758148ffffff,0,0
872758ab6ffffff,0,0
872758ab4ffffff,0,0
872758ab5ffffff,0,0
872758aa6ffffff,0,0
872758aa4ffffff,0,0
872758b8bffffff,0,0
872758a16ffffff,0,0
872758a14ffffff,0,0
872758a15ffffff,0,0
872758a06ffffff,0,0
872758a00ffffff,0,0
872758a05ffffff,0,0
872758a2effffff,0,0
872758a2cffffff,0,0
872758a2dffffff,0,0
872758b5effffff,0,0
872758b5cffffff,0,0
872758b43ffffff,0,0
872758b4effffff,0,0
872758b41ffffff,0,0
872758b4cffffff,0,0
872758b4dffffff,0,0
87275d6b6ffffff,0,0
87275d6b4ffffff,0,0
87275d79bffffff,0,0
87275d6a6ffffff,0,0
87275d6a4ffffff,0,0
87275d6a5ffffff,0,0
87275d616ffffff,0,0
87275d610ffffff,0,0
87275d614ffffff,0,0
87275d615ffffff,0,0
87275d606ffffff,0,0
87275d604ffffff,0,0
87275d623ffffff,0,0
87275d62effffff,0,0
87275d62cffffff,0,0
87275d62dffffff,0,0
87275d75effffff,0,0
87275d758ffffff,0,0
87275d75dffffff,0,0
87275d74affffff,0,0
87275d74effffff,0,0
87275d74bffffff,0,0
87275d749ffffff,0,0
87275d294ffffff,0,0
87275d2b2ffffff,0,0
87275d2a3ffffff,0,0
87275d285ffffff,0,0
87275d281ffffff,0,0
87275d283ffffff,0,0
87266451dffffff,0,0
87275ba68ffffff,0,0
87275ba6effffff,0,0
87275ba6cffffff,0,0
87275ba61ffffff,0,0
87275ba65ffffff,0,0
87275bb4affffff,0,0
87275bb4effffff,0,0
87275bb41ffffff,0,0
87275bb40ffffff,0,0
87275bb45ffffff,0,0
87275bb44ffffff,0,0
87275bb62ffffff,0,0
87275bb66ffffff,0,0
8727594dbffffff,0,0
8727594d8ffffff,0,0
8727594dcffffff,0,0
8727594c3ffffff,0,0
8727594c1ffffff,0,0
8727594c0ffffff,0,0
872758156ffffff,0,0
87275d748ffffff,0,0
87275d665ffffff,0,0
87275d292ffffff,0,0
87275d290ffffff,0,0
87275d664ffffff,0,0
87275d661ffffff,0,0
87275d66effffff,0,0
87275d668ffffff,0,0
87275d66bffffff,0,0
872759936ffffff,0,0
872759934ffffff,0,0
872759935ffffff,0,0
87275d759ffffff,0,0
87275d75bffffff,0,0
87275d75affffff,0,0
872758b53ffffff,0,0
872758a04ffffff,0,0
872664c94ffffff,0,0
87275934effffff,0,0
872664415ffffff,0,0
872664433ffffff,0,0
872664411ffffff,0,0
872664402ffffff,0,0
872664400ffffff,0,0
872664401ffffff,0,0
872664405ffffff,0,0
87266442affffff,0,0
872664428ffffff,0,0
872664423ffffff,0,0
872664422ffffff,0,0
872664420ffffff,0,0
872664426ffffff,0,0
872664519ffffff,0,0
872664518ffffff,0,0
872a93d4bffffff,0,0
872a93d48ffffff,0,0
872a93d4affffff,0,0
872a93d5dffffff,0,0
872a93d58ffffff,0,0
872a93d5effffff,0,0
872a93d51ffffff,0,0
872a93d50ffffff,0,0
872a93d56ffffff,0,0
872a93d09ffffff,0,0
872a93d08ffffff,0,0
872a93d0cffffff,0,0
872a93d0effffff,0,0
872a93d03ffffff,0,0
872a93d00ffffff,0,0
872a93d02ffffff,0,0
872a93d06ffffff,0,0
872a93d15ffffff,0,0
872a93d33ffffff,0,0
87266c1a5ffffff,0,0
872668ba2ffffff,0,0
87266884effffff,0,0
872759211ffffff,0,0
872759210ffffff,0,0
872759213ffffff,0,0
8727592adffffff,0,0
87275921affffff,0,0
872664413ffffff,0,0
872a931abffffff,0,0
872a93c58ffffff,0,0
87274bd54ffffff,0,0
87274bd50ffffff,0,0
87274bd51ffffff,0,0
87274bd53ffffff,0,0
87274bd5effffff,0,0
87274bd5affffff,0,0
87274bc74ffffff,0,0
87274bc70ffffff,0,0
87274bc71ffffff,0,0
87274bc46ffffff,0,0
87274bc42ffffff,0,0
87274bc43ffffff,0,0
87274bc5dffffff,0,0
87274bc59ffffff,0,0
87274b1a4ffffff,0,0
87274b1a0ffffff,0,0
87274b1a2ffffff,0,0
8727482b0ffffff,0,0
8727482b4ffffff,0,0
87274839affffff,0,0
87274876dffffff,0,0
872748720ffffff,0,0
872748725ffffff,0,0
8727480d6ffffff,0,0
8727480d0ffffff,0,0
8727480d4ffffff,0,0
8727480d5ffffff,0,0
8727480c6ffffff,0,0
8727480c4ffffff,0,0
8727480e3ffffff,0,0
8727480e1ffffff,0,0
872748052ffffff,0,0
872748050ffffff,0,0
872748055ffffff,0,0
872660b5dffffff,0,0
872660b5cffffff,0,0
872660b42ffffff,0,0
872660b46ffffff,0,0
872660b73ffffff,0,0
872748393ffffff,0,0
872748390ffffff,0,0
872748394ffffff,0,0
8727483b2ffffff,0,0
8727483b0ffffff,0,0
872a936e2ffffff,0,0
872a936e0ffffff,0,0
872a936e4ffffff,0,0
872a9360bffffff,0,0
872a9360affffff,0,0
872a93608ffffff,0,0
872a9360dffffff,0,0
872a9360cffffff,0,0
872a9362affffff,0,0
872a93628ffffff,0,0
872a9362effffff,0,0
872a93621ffffff,0,0
872a93752ffffff,0,0
872a93625ffffff,0,0
872a9370bffffff,0,0
872a93708ffffff,0,0
87266d46effffff,0,0
87266d46cffffff,0,0
872a90b62ffffff,0,0
87266d070ffffff,0,0
87266d071ffffff,0,0
87266d062ffffff,0,0
87266d060ffffff,0,0
87266d061ffffff,0,0
87266da92ffffff,0,0
87266da93ffffff,0,0
87266da9effffff,0,0
87266da9cffffff,0,0
87266da9dffffff,0,0
87266da8affffff,0,0
87266da8bffffff,0,0
87266dac2ffffff,0,0
87266dac3ffffff,0,0
872a92a1bffffff,0,0
872a9236affffff,0,0
872a9236bffffff,0,0
872a93cb6ffffff,0,0
872a93cb4ffffff,0,0
872a93cb0ffffff,0,0
872a93cb5ffffff,0,0
872a93ca2ffffff,0,0
872a93ca3ffffff,0,0
872a93caeffffff,0,0
872a93ca8ffffff,0,0
872a93ca9ffffff,0,0
872a93c1affffff,0,0
872a93c18ffffff,0,0
872a93c19ffffff,0,0
872a93ce4ffffff,0,0
872a93ce5ffffff,0,0
872a93ce1ffffff,0,0
872a93c52ffffff,0,0
872a93cecffffff,0,0
872a93c53ffffff,0,0
872a93cedffffff,0,0
872a931a6ffffff,0,0
872a9308dffffff,0,0
872a93088ffffff,0,0
872a9308effffff,0,0
872a93081ffffff,0,0
872a93083ffffff,0,0
872a93080ffffff,0,0
872668b23ffffff,0,0
872668b24ffffff,0,0
872a954ecffffff,0,0
872a954edffffff,0,0
872a954e9ffffff,0,0
872a957b4ffffff,0,0
872a957b0ffffff,0,0
872a957b1ffffff,0,0
872a95786ffffff,0,0
872a95780ffffff,0,0
872a957aaffffff,0,0
872a957abffffff,0,0
872a957a9ffffff,0,0
872a95636ffffff,0,0
872a95630ffffff,0,0
872a95631ffffff,0,0
872a95635ffffff,0,0
872a9570bffffff,0,0
872a95709ffffff,0,0
872a95772ffffff,0,0
872a95770ffffff,0,0
872a95775ffffff,0,0
872a95762ffffff,0,0
872a95760ffffff,0,0
872a95765ffffff,0,0
872a95396ffffff,0,0
872a95390ffffff,0,0
872a95395ffffff,0,0
872a95382ffffff,0,0
872a95386ffffff,0,0
872a95380ffffff,0,0
872a95385ffffff,0,0
872a953a3ffffff,0,0
872a953aeffffff,0,0
872a953acffffff,0,0
872a95313ffffff,0,0
872a95311ffffff,0,0
872a95302ffffff,0,0
872a95303ffffff,0,0
872a95300ffffff,0,0
872a95305ffffff,0,0
872a9532effffff,0,0
872a9532cffffff,0,0
872a95328ffffff,0,0
872a9532dffffff,0,0
